"icd_code","icd_name","yll_cause","yll_cause_name","cause_outline","GUC","male","female","yll_amin","yll_amax"
"01141","Pulmonary tuberculosis bacteriological or histological examination not done","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01142","Pulmonary tuberculosis bacteriological or histological examination unknown (at present)","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01143","Pulmonary tuberculosis tubercle bacilli found (in sputum) by microscopy","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01144","Pulmonary tuberculosis tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01145","Pulmonary tuberculosis tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01146","Pulmonary tuberculosis tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01149","Unspecified","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"0115","Tuberculous bronchiectasis","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01150","Pulmonary tuberculosis unspecified","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01151","Pulmonary tuberculosis bacteriological or histological examination not done","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01152","Pulmonary tuberculosis bacteriological or histological examination unknown (at present)","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01153","Pulmonary tuberculosis tubercle bacilli found (in sputum) by microscopy","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01154","Pulmonary tuberculosis tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01155","Pulmonary tuberculosis tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01156","Pulmonary tuberculosis tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01159","Unspecified","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"0116","Tuberculous pneumonia (any form)","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01160","Tuberculous pneumonia [any form], unspecified","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01161","Tuberculous pneumonia [any form], bacteriological or histological examination not done","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01162","Tuberculous pneumonia [any form], bacteriological or histological examination unknown (at present)","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01163","Tuberculous pneumonia [any form], tubercle bacilli found (in sputum) by microscopy","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01164","Tuberculous pneumonia [any form], tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01165","Tuberculous pneumonia [any form], tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01166","Tuberculous pneumonia [any form], tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01169","Unspecified","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"0117","Tuberculous pneumothorax","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01170","Pulmonary tuberculosis unspecified","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01171","Pulmonary tuberculosis bacteriological or histological examination not done","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01172","Pulmonary tuberculosis bacteriological or histological examination unknown (at present)","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01173","Pulmonary tuberculosis tubercle bacilli found (in sputum) by microscopy","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01174","Pulmonary tuberculosis tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01175","Pulmonary tuberculosis tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01176","Pulmonary tuberculosis tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01179","Unspecified","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"0118","Other specified pulmonary tuberculosis","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01180","Pulmonary tuberculosis unspecified","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01181","Pulmonary tuberculosis bacteriological or histological examination not done","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01182","Pulmonary tuberculosis bacteriological or histological examination unknown (at present)","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01183","Pulmonary tuberculosis tubercle bacilli found (in sputum) by microscopy","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01184","Pulmonary tuberculosis tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01185","Pulmonary tuberculosis tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01186","Pulmonary tuberculosis tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01189","Unspecified","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"0119","Unspecified pulmonary tuberculosis","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01190","Pulmonary tuberculosis, unspecified, unspecified","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01191","Pulmonary tuberculosis, unspecified, bacteriological or histological examination not done","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01192","Pulmonary tuberculosis, unspecified, bacteriological or histological examination unknown (at present)","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01193","Pulmonary tuberculosis, unspecified, tubercle bacilli found (in sputum) by microscopy","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01194","Pulmonary tuberculosis, unspecified, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01195","Pulmonary tuberculosis, unspecified, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01196","Pulmonary tuberculosis, unspecified, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01199","Unspecified","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"012","Other respiratory tuberculosis","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"0120","Tuberculous pleurisy","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01200","Other respiratory tuberculosis unspecified","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01201","Other respiratory tuberculosis bacteriological or histological examination not done","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01202","Other respiratory tuberculosis bacteriological or histological examination unknown (at present)","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01203","Other respiratory tuberculosis tubercle bacilli found (in sputum) by microscopy","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01204","Other respiratory tuberculosis tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01205","Other respiratory tuberculosis tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01206","Other respiratory tuberculosis tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01209","Unspecified","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"0121","Tuberculosis of intrathoracic lymph nodes","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01210","Other respiratory tuberculosis unspecified","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01211","Other respiratory tuberculosis bacteriological or histological examination not done","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01212","Other respiratory tuberculosis bacteriological or histological examination unknown (at present)","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01213","Other respiratory tuberculosis tubercle bacilli found (in sputum) by microscopy","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01214","Other respiratory tuberculosis tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01215","Other respiratory tuberculosis tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01216","Other respiratory tuberculosis tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01219","Unspecified","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"0122","Isolated tracheal or bronchial tuberculosis","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01220","Other respiratory tuberculosis unspecified","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01221","Other respiratory tuberculosis bacteriological or histological examination not done","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01222","Other respiratory tuberculosis bacteriological or histological examination unknown (at present)","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01223","Other respiratory tuberculosis tubercle bacilli found (in sputum) by microscopy","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01224","Other respiratory tuberculosis tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
"01225","Other respiratory tuberculosis tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","tb_other","Drug-susceptible tuberculosis","A.02.01.02","A.02.01","1","1",0.0767123287671233,200
