icd_code,icd_name,pathogen_a_cause_code,pathogen_a_cause_name,nonfatal_a_cause_name,nonfatal_cause_name,cause_outline
01111,"Tuberculosis of lung, nodular, bacteriological or histological examination not done",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01112,"Tuberculosis of lung, nodular, bacteriological or histological examination unknown (at present)",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01113,"Tuberculosis of lung, nodular, tubercle bacilli found (in sputum) by microscopy",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01114,"Tuberculosis of lung, nodular, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01115,"Tuberculosis of lung, nodular, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01116,"Tuberculosis of lung, nodular, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01119,Unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
0112,Tuberculosis of lung with cavitation,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01120,Pulmonary tuberculosis unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01121,Pulmonary tuberculosis bacteriological or histological examination not done,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01122,Pulmonary tuberculosis bacteriological or histological examination unknown (at present),tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01123,Pulmonary tuberculosis tubercle bacilli found (in sputum) by microscopy,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01124,"Pulmonary tuberculosis tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01125,"Pulmonary tuberculosis tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01126,"Pulmonary tuberculosis tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01129,Unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
0113,Tuberculosis of bronchus,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01130,Pulmonary tuberculosis unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01131,Pulmonary tuberculosis bacteriological or histological examination not done,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01132,Pulmonary tuberculosis bacteriological or histological examination unknown (at present),tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01133,Pulmonary tuberculosis tubercle bacilli found (in sputum) by microscopy,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01134,"Pulmonary tuberculosis tubercle bacilli not found (in sputum) by microscopy, but found in bacterial culture",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01135,"Pulmonary tuberculosis tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01136,"Pulmonary tuberculosis tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01139,Unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
0114,Tuberculous fibrosis of lung,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01140,Pulmonary tuberculosis unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01141,Pulmonary tuberculosis bacteriological or histological examination not done,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01142,Pulmonary tuberculosis bacteriological or histological examination unknown (at present),tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01143,Pulmonary tuberculosis tubercle bacilli found (in sputum) by microscopy,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01144,"Pulmonary tuberculosis tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01145,"Pulmonary tuberculosis tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01146,"Pulmonary tuberculosis tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01149,Unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
0115,Tuberculous bronchiectasis,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01150,Pulmonary tuberculosis unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01151,Pulmonary tuberculosis bacteriological or histological examination not done,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01152,Pulmonary tuberculosis bacteriological or histological examination unknown (at present),tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01153,Pulmonary tuberculosis tubercle bacilli found (in sputum) by microscopy,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01154,"Pulmonary tuberculosis tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01155,"Pulmonary tuberculosis tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01156,"Pulmonary tuberculosis tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01159,Unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
0116,Tuberculous pneumonia (any form),tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01160,"Tuberculous pneumonia [any form], unspecified",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01161,"Tuberculous pneumonia [any form], bacteriological or histological examination not done",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01162,"Tuberculous pneumonia [any form], bacteriological or histological examination unknown (at present)",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01163,"Tuberculous pneumonia [any form], tubercle bacilli found (in sputum) by microscopy",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01164,"Tuberculous pneumonia [any form], tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01165,"Tuberculous pneumonia [any form], tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01166,"Tuberculous pneumonia [any form], tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01169,Unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
0117,Tuberculous pneumothorax,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01170,Pulmonary tuberculosis unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01171,Pulmonary tuberculosis bacteriological or histological examination not done,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01172,Pulmonary tuberculosis bacteriological or histological examination unknown (at present),tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01173,Pulmonary tuberculosis tubercle bacilli found (in sputum) by microscopy,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01174,"Pulmonary tuberculosis tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01175,"Pulmonary tuberculosis tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01176,"Pulmonary tuberculosis tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01179,Unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
0118,Other specified pulmonary tuberculosis,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01180,Pulmonary tuberculosis unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01181,Pulmonary tuberculosis bacteriological or histological examination not done,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01182,Pulmonary tuberculosis bacteriological or histological examination unknown (at present),tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01183,Pulmonary tuberculosis tubercle bacilli found (in sputum) by microscopy,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01184,"Pulmonary tuberculosis tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01185,"Pulmonary tuberculosis tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01186,"Pulmonary tuberculosis tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01189,Unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
0119,Unspecified pulmonary tuberculosis,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01190,"Pulmonary tuberculosis, unspecified, unspecified",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01191,"Pulmonary tuberculosis, unspecified, bacteriological or histological examination not done",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01192,"Pulmonary tuberculosis, unspecified, bacteriological or histological examination unknown (at present)",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01193,"Pulmonary tuberculosis, unspecified, tubercle bacilli found (in sputum) by microscopy",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01194,"Pulmonary tuberculosis, unspecified, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01195,"Pulmonary tuberculosis, unspecified, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01196,"Pulmonary tuberculosis, unspecified, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01199,Unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
012,Other respiratory tuberculosis,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
0120,Tuberculous pleurisy,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01200,Other respiratory tuberculosis unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01201,Other respiratory tuberculosis bacteriological or histological examination not done,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01202,Other respiratory tuberculosis bacteriological or histological examination unknown (at present),tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01203,Other respiratory tuberculosis tubercle bacilli found (in sputum) by microscopy,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01204,"Other respiratory tuberculosis tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01205,"Other respiratory tuberculosis tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01206,"Other respiratory tuberculosis tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01209,Unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
0121,Tuberculosis of intrathoracic lymph nodes,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01210,Other respiratory tuberculosis unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01211,Other respiratory tuberculosis bacteriological or histological examination not done,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01212,Other respiratory tuberculosis bacteriological or histological examination unknown (at present),tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01213,Other respiratory tuberculosis tubercle bacilli found (in sputum) by microscopy,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01214,"Other respiratory tuberculosis tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01215,"Other respiratory tuberculosis tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01216,"Other respiratory tuberculosis tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
01219,Unspecified,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
0122,Isolated tracheal or bronchial tuberculosis,tb_other_path_tb$,tuberculosis,tb_other,"Infectious, tuberculosis",A.02.01.02
